Atlanta,,Boston,,Chicago,,Los Angeles,,Miami,,New York,,Philadelphia,,Salt Lake City,,San Francisco,,Seattle,,All cities,
All day,Peak hours,All day,Peak hours,All day,Peak hours,All day,Peak hours,All day,Peak hours,All day,Peak hours,All day,Peak hours,All day,Peak hours,All day,Peak hours,All day,Peak hours,All day,Peak hours
-0.004094603006,-0.004421909805,-0.004772068001,-0.002589078387,-0.009850208648,-0.0106748892,-0.002527662786,0.002243316267,-0.002109827008,-0.0002029767056,-0.00574412616,-0.008080748841,-0.002649461152,-0.004577018786,-0.005145269446,-0.006693358999,-0.008715664968,-0.004671684466,-0.00302119297,-0.003312405199,-0.005263830535,-0.0002298970649
0.002241563983,0.006483246107,-0.007487378083,-0.006015956402,-0.003030210733,0.0009585674852,0.0007045951788,-0.007560990751,-0.008858075365,-0.006774691865,0.003671176266,0.004886992741,0.0008674617275,0.005667325109,-0.006643421482,-0.001798979472,-0.004733711015,-0.008065602742,-0.00562097365,-0.002309620148,-0.002333386103,-0.007569568697
-0.003686276497,-0.005457742605,-0.002623860026,-0.002768879058,-0.005426878575,-0.006347082555,-0.005324068479,0.001577028073,-0.003819106845,-0.004462164361,-0.005389457569,-0.006127884146,-0.003802212188,-0.008851385675,-0.00694188755,-0.008147534914,-0.01262818463,-0.007528936956,-0.006495204289,-0.007745841052,-0.005071669351,-0.001308405539
0.001157727791,0.004613512196,-0.005245498382,-0.006924778689,-0.008256823756,-0.00952598732,0.0008064017748,-0.01093221828,-0.006105248351,-0.006798753515,0.0007505152025,0.002466581529,-0.002799398731,-0.01146833319,-0.006760325748,-0.004693755414,-0.006721078418,-0.007498964667,-0.009528093971,-0.005912623834,-0.001689978642,-0.01036837604
-0.004394523799,-0.004921899177,-0.004430356901,-0.003776765428,-0.001864797203,-0.0003028128704,-0.006414600648,0.002314684214,-0.00554842269,-0.003851916641,-0.004374623764,-0.006817642599,0.004855767824,0.005494488869,-0.005424266681,-0.008315124549,-0.00729202712,-0.007087405305,-0.004877127707,-0.006711157504,-0.005456600804,0.0005167998024
0.003622590331,0.004989375826,-0.005821766797,-0.008262781426,-0.005203097593,-0.006890205666,-0.000397859636,-0.01100779232,-0.005637104623,-0.005114724394,-0.005217325874,-0.002627766458,-0.006933203898,-0.005519060418,-0.003331687534,-0.0007254672237,-0.00945829507,-0.009620844387,-0.009402768686,-0.007613385562,-0.001597634051,-0.008368105628
-0.00167258596,-0.003505841596,-0.006492585875,-0.005211608019,-0.00008359702042,0.001228216919,-0.00814515166,0.002957232296,-0.004685877822,-0.005399943795,-0.005708057899,-0.008218194358,-0.007348249666,-0.009723528288,-0.006378907245,-0.008913082071,-0.005962717813,-0.009789091535,-0.009304780513,-0.009976044297,-0.005482615437,-0.009857534431
0.002646878362,0.003342106706,-0.006707520224,-0.005464710761,-0.008641789667,-0.01101633906,0.0009642963414,-0.008165634237,-0.003168842522,-0.013211146,-0.007167987525,-0.004356588237,0.004878681619,-0.0115573518,-0.002420276403,-0.0007688573678,-0.008818103932,-0.01505378168,-0.008448325098,-0.006097958889,-0.002015046775,-0.009025827982
-0.003730707103,-0.007307123858,-0.003201332176,-0.005097774323,-0.009870206937,-0.0121493265,-0.006921266206,0.002030543052,-0.005528251175,0.0006846724427,-0.007866230793,-0.009089143947,-0.003122067545,0.005528062116,-0.004281025846,-0.006604487542,-0.008370166644,-0.007337948307,-0.005311034154,-0.0073336442,-0.006910433527,-0.0006467409548
0.001404520241,0.002217528177,-0.005422342103,-0.006937319413,-0.0003502758336,0.0002297814935,0.002388510387,-0.007786866277,-0.01087070536,-0.009115712717,-0.006260241382,-0.004442293663,-0.007401964627,-0.0118168043,-0.005267900415,-0.004241587128,-0.01084711589,-0.01378057431,-0.00936741475,-0.00738828769,-0.006518350914,-0.009737809189
-0.001129793818,-0.004260941874,-0.002921099309,0.0006167325773,-0.0148033509,-0.01689268462,-0.005351595581,0.001861089258,-0.001503176405,-0.007987241261,-0.006413706578,-0.008365144022,-0.007262957748,0.0008717151941,-0.00923328381,-0.01269686222,-0.009772843681,-0.009126498364,-0.00529275788,-0.008817516267,-0.007633905858,-0.002099130303
-0.0007780979504,-0.00003545506115,-0.0002490971819,-0.001545244944,-0.01513669547,-0.01509363484,0.000566034927,-0.007381729316,-0.00779723702,-0.009889435954,-0.008027770557,-0.006394634023,0.002078378107,-0.01065965276,0.0009600879275,0.002217834583,-0.007632550318,-0.01254120562,-0.005418293644,-0.004546333104,-0.0009386680322,-0.01096411236
-0.0002832132741,-0.001814830001,-0.001213629963,0.001437330153,-0.001482701977,-0.01781593077,-0.005367367528,-0.0002423373517,0.001851188485,0.000695559429,-0.003425736912,-0.004803856369,-0.01057021972,-0.003184005618,-0.01431527734,-0.01620326377,-0.01124719251,-0.005282999482,-0.001660499489,-0.004516158253,-0.006692974363,-0.004469546024
-0.001601943048,0.0003900467418,-0.0002132004447,-0.004699789453,-0.01591419056,-0.0015134844,-0.0002696599404,-0.0110252751,-0.006510024425,-0.009504177608,-0.006425633561,-0.007333796937,-0.00107986154,-0.009252741002,0.0005312318681,0.003399139037,-0.01055100933,-0.009839016944,-0.006582363974,-0.005021391436,-0.00345352944,-0.00820021145
-0.003542762715,-0.008310559206,-0.001983130584,0.002698149765,-0.005647121929,-0.01806426048,-0.006913146004,-0.002858393593,-0.008862886578,-0.002443255158,-0.00181230728,-0.00287235342,-0.008013688959,-0.008570632897,0.001142900903,0.002159065567,-0.0110095311,-0.002382287523,-0.003327790881,-0.003634316847,-0.007910952903,-0.007505095098
-0.003072263906,-0.001649450976,0.0005921589909,-0.003954238258,-0.01636718959,-0.003210743656,-0.003174862126,-0.01196469832,-0.001935289125,-0.0102755893,-0.005229214672,-0.006739651319,-0.004440726712,-0.00697702216,-0.01219617669,-0.01464421023,-0.007694552653,-0.01031453442,-0.003491837764,-0.00156317337,-0.004050772171,-0.007577380631
0.0002717427269,-0.002344670473,-0.001365233795,-0.001684536808,-0.006343449932,-0.01649908163,-0.008745332249,-0.002037271624,-0.007300152443,-0.006171862129,0.0009930760134,0.0009470650111,-0.007327804808,-0.009945480153,-0.0008407590212,0.000389991008,-0.007873166353,-0.002628193004,-0.00110569119,-0.004613512661,-0.008593878709,-0.006728261244
-0.005210891832,-0.003386070952,-0.004861430265,-0.00593511248,-0.01366997231,-0.003473653225,-0.00504677929,-0.009862701409,-0.004077768885,-0.004116972908,-0.006088594906,-0.008135924116,-0.007987976074,-0.0008827889687,-0.01351956092,-0.01452800725,-0.005410360638,-0.01250524726,-0.002364971209,0.0004842837807,-0.006146194413,-0.007049913052
